year,month,day,hour,minute,second,temperature
2023,11,10,16,21,45.00,22.00
2023,11,10,16,21,48.00,22.00
2023,11,10,16,21,50.00,22.00
2023,11,10,16,21,53.00,22.00
2023,11,10,16,21,56.00,22.00
2023,11,10,16,21,59.00,22.00
2023,11,10,16,22,2.00,22.00
2023,11,10,16,22,5.00,22.00
2023,11,10,16,22,8.00,23.00
2023,11,10,16,22,11.00,22.00
2023,11,10,16,22,13.00,22.00
2023,11,10,16,22,16.00,23.00
2023,11,10,16,22,19.00,23.00
2023,11,10,16,22,22.00,22.00
2023,11,10,16,22,25.00,23.00
2023,11,10,16,22,28.00,22.00
2023,11,10,16,22,31.00,22.00
2023,11,10,16,22,34.00,22.00
2023,11,10,16,22,36.00,22.00
2023,11,10,16,22,39.00,22.00
2023,11,10,16,22,42.00,23.00
2023,11,10,16,22,45.00,22.00
2023,11,10,16,22,48.00,23.00
2023,11,10,16,22,51.00,23.00
2023,11,10,16,22,54.00,23.00
2023,11,10,16,22,57.00,22.00
2023,11,10,16,22,59.00,22.00
2023,11,10,16,23,2.00,22.00
2023,11,10,16,23,5.00,22.00
2023,11,10,16,23,8.00,22.00
2023,11,10,16,23,11.00,23.00
2023,11,10,16,23,14.00,23.00
2023,11,10,16,23,17.00,23.00
2023,11,10,16,23,19.00,22.00
2023,11,10,16,23,22.00,22.00
2023,11,10,16,23,25.00,23.00
2023,11,10,16,23,28.00,23.00
2023,11,10,16,23,31.00,22.00
2023,11,10,16,23,34.00,22.00
2023,11,10,16,23,37.00,22.00
2023,11,10,16,23,40.00,23.00
2023,11,10,16,23,42.00,22.00
2023,11,10,16,23,45.00,23.00
2023,11,10,16,23,48.00,23.00
2023,11,10,16,23,51.00,22.00
2023,11,10,16,23,54.00,22.00
2023,11,10,16,23,57.00,23.00
2023,11,10,16,24,0.00,22.00
2023,11,10,16,24,3.00,23.00
2023,11,10,16,24,5.00,23.00
2023,11,10,16,24,8.00,23.00
2023,11,10,16,24,11.00,23.00
2023,11,10,16,24,14.00,22.00
2023,11,10,16,24,17.00,22.00
2023,11,10,16,24,20.00,22.00
2023,11,10,16,24,23.00,23.00
2023,11,10,16,24,26.00,22.00
2023,11,10,16,24,28.00,23.00
2023,11,10,16,24,31.00,23.00
2023,11,10,16,24,34.00,23.00
2023,11,10,16,24,37.00,22.00
2023,11,10,16,24,40.00,23.00
2023,11,10,16,24,43.00,23.00
2023,11,10,16,24,46.00,23.00
2023,11,10,16,24,49.00,23.00
2023,11,10,16,24,51.00,22.00
2023,11,10,16,24,54.00,23.00
2023,11,10,16,24,57.00,23.00
2023,11,10,16,25,0.00,23.00
2023,11,10,16,25,3.00,23.00
2023,11,10,16,25,6.00,23.00
2023,11,10,16,25,9.00,22.00
2023,11,10,16,25,12.00,22.00
2023,11,10,16,25,14.00,23.00
2023,11,10,16,25,17.00,23.00
2023,11,10,16,25,20.00,23.00
2023,11,10,16,25,23.00,23.00
2023,11,10,16,25,26.00,22.00
2023,11,10,16,25,29.00,23.00
2023,11,10,16,25,32.00,23.00
2023,11,10,16,25,35.00,23.00
2023,11,10,16,25,37.00,23.00
2023,11,10,16,25,40.00,23.00
2023,11,10,16,25,43.00,23.00
2023,11,10,16,25,46.00,23.00
2023,11,10,16,25,49.00,22.00
2023,11,10,16,25,52.00,23.00
2023,11,10,16,25,55.00,23.00
2023,11,10,16,25,58.00,23.00
2023,11,10,16,26,0.00,23.00
2023,11,10,16,26,3.00,23.00
2023,11,10,16,26,6.00,22.00
2023,11,10,16,26,9.00,23.00
2023,11,10,16,26,12.00,23.00
2023,11,10,16,26,15.00,23.00
2023,11,10,16,26,18.00,23.00
2023,11,10,16,26,21.00,23.00
2023,11,10,16,26,23.00,23.00
2023,11,10,16,26,26.00,22.00
2023,11,10,16,26,29.00,23.00
2023,11,10,16,26,32.00,23.00
2023,11,10,16,26,35.00,23.00
2023,11,10,16,26,38.00,23.00
2023,11,10,16,26,41.00,23.00
2023,11,10,16,26,44.00,23.00
2023,11,10,16,26,47.00,23.00
2023,11,10,16,26,50.00,22.00
2023,11,10,16,26,52.00,23.00
2023,11,10,16,26,55.00,23.00
2023,11,10,16,26,58.00,23.00
2023,11,10,16,27,1.00,23.00
2023,11,10,16,27,4.00,23.00
2023,11,10,16,27,7.00,23.00
2023,11,10,16,27,9.00,23.00
2023,11,10,16,27,12.00,23.00
2023,11,10,16,27,15.00,23.00
2023,11,10,16,27,18.00,23.00
2023,11,10,16,27,21.00,23.00
2023,11,10,16,27,24.00,23.00
2023,11,10,16,27,27.00,23.00
2023,11,10,16,27,30.00,23.00
2023,11,12,19,54,8.00,17.00
2023,11,12,19,58,34.00,17.00
2023,11,12,20,4,33.00,17.00
2023,11,12,20,4,41.00,17.00
2023,11,13,15,46,11.00,17.00
2023,11,13,15,46,18.00,17.00
2023,11,13,15,53,35.00,19.00
2023,11,13,15,53,38.00,19.00
2023,11,13,15,53,43.00,19.00
2023,11,13,15,53,46.00,19.00
2023,11,13,15,53,49.00,19.00
2023,11,13,15,53,55.00,19.00
2023,11,13,15,53,58.00,19.00
2023,11,13,15,54,1.00,19.00
2023,11,13,15,54,4.00,19.00
2023,11,13,15,54,7.00,19.00
2023,11,13,15,54,9.00,19.00
2023,11,13,15,54,12.00,19.00
2023,11,13,15,54,18.00,19.00
2023,11,13,15,54,21.00,19.00
2023,11,13,15,54,24.00,19.00
2023,11,13,15,54,30.00,19.00
2023,11,13,15,54,33.00,19.00
2023,11,13,15,54,36.00,20.00
2023,11,13,15,54,38.00,19.00
2023,11,13,15,54,44.00,19.00
2023,11,13,15,54,47.00,20.00
2023,11,13,15,54,50.00,19.00
2023,11,13,15,54,53.00,20.00
2023,11,13,15,54,59.00,20.00
2023,11,13,15,55,5.00,20.00
2023,11,13,15,55,8.00,19.00
2023,11,13,15,55,13.00,20.00
2023,11,13,15,55,16.00,20.00
2023,11,13,15,55,19.00,19.00
2023,11,13,15,55,22.00,20.00
2023,11,13,15,55,25.00,20.00
2023,11,13,15,55,28.00,20.00
2023,11,13,15,55,34.00,20.00
2023,11,13,15,55,37.00,20.00
2023,11,13,15,55,39.00,20.00
2023,11,13,15,55,42.00,20.00
2023,11,13,15,55,48.00,20.00
2023,11,13,15,55,51.00,20.00
2023,11,13,15,55,54.00,20.00
2023,11,13,15,56,0.00,20.00
2023,11,13,15,56,3.00,20.00
2023,11,13,15,56,6.00,20.00
2023,11,13,15,56,9.00,20.00
2023,11,13,15,56,15.00,20.00
2023,11,13,15,56,18.00,20.00
2023,11,13,15,56,20.00,20.00
2023,11,13,15,56,23.00,20.00
2023,11,13,15,56,26.00,20.00
2023,11,13,15,56,29.00,20.00
2023,11,13,15,56,41.00,20.00
2023,11,13,15,56,44.00,20.00
2023,11,13,15,56,47.00,20.00
2023,11,13,15,56,50.00,20.00
2023,11,13,15,56,53.00,20.00
2023,11,13,15,56,55.00,20.00
2023,11,13,15,56,58.00,20.00
2023,11,13,15,57,1.00,20.00
2023,11,13,15,57,4.00,20.00
2023,11,13,15,57,7.00,20.00
2023,11,13,15,57,10.00,20.00
2023,11,13,15,57,13.00,20.00
2023,11,13,15,57,16.00,20.00
2023,11,13,15,57,21.00,20.00
2023,11,13,15,57,24.00,20.00
2023,11,13,15,57,27.00,20.00
2023,11,13,15,57,30.00,20.00
2023,11,13,15,57,33.00,20.00
2023,11,13,15,57,36.00,20.00
2023,11,13,15,57,39.00,20.00
2023,11,13,15,57,42.00,20.00
2023,11,13,15,57,44.00,20.00
2023,11,13,15,57,47.00,20.00
2023,11,13,15,57,50.00,20.00
2023,11,13,15,57,53.00,20.00
2023,11,13,15,57,56.00,20.00
2023,11,13,15,57,59.00,20.00
2023,11,13,15,58,2.00,20.00
2023,11,13,15,58,5.00,20.00
2023,11,13,15,58,7.00,20.00
2023,11,13,15,58,10.00,20.00
2023,11,13,15,58,13.00,20.00
2023,11,13,15,58,16.00,20.00
2023,11,13,15,58,19.00,20.00
2023,11,13,15,58,22.00,20.00
2023,11,13,15,58,25.00,20.00
2023,11,13,15,58,28.00,20.00
2023,11,13,15,58,30.00,20.00
2023,11,13,15,58,33.00,20.00
2023,11,13,15,58,36.00,20.00
2023,11,13,15,58,39.00,20.00
2023,11,13,15,58,42.00,20.00
2023,11,13,15,58,45.00,20.00
2023,11,13,15,58,48.00,20.00
2023,11,13,15,58,51.00,20.00
2023,11,13,15,58,53.00,20.00
2023,11,13,15,58,56.00,20.00
2023,11,13,15,58,59.00,20.00
2023,11,13,15,59,2.00,20.00
2023,11,13,15,59,5.00,20.00
2023,11,13,15,59,8.00,20.00
2023,11,13,15,59,11.00,20.00
2023,11,13,15,59,13.00,20.00
2023,11,13,15,59,16.00,20.00
2023,11,13,15,59,19.00,20.00
2023,11,13,15,59,22.00,20.00
2023,11,13,15,59,25.00,20.00
2023,11,13,15,59,28.00,20.00
2023,11,13,15,59,31.00,20.00
2023,11,13,15,59,34.00,20.00
2023,11,13,15,59,37.00,20.00
2023,11,13,15,59,39.00,20.00
2023,11,13,15,59,42.00,20.00
2023,11,13,15,59,45.00,20.00
2023,11,13,15,59,48.00,20.00
2023,11,13,15,59,51.00,20.00
2023,11,13,15,59,54.00,20.00
2023,11,13,15,59,57.00,20.00
2023,11,13,16,0,0.00,20.00
2023,11,13,16,0,2.00,20.00
2023,11,13,16,0,5.00,20.00
2023,11,13,16,0,8.00,20.00
2023,11,13,16,0,11.00,20.00
2023,11,13,16,0,14.00,20.00
2023,11,13,16,0,20.00,20.00
2023,11,13,16,0,23.00,20.00
2023,11,13,16,0,26.00,20.00
2023,11,13,16,0,28.00,20.00
2023,11,13,16,0,31.00,20.00
2023,11,13,16,0,34.00,20.00
2023,11,13,16,0,37.00,20.00
2023,11,13,16,0,40.00,20.00
2023,11,13,16,0,43.00,20.00
2023,11,13,16,0,46.00,20.00
2023,11,13,16,0,48.00,20.00
2023,11,13,16,0,51.00,20.00
2023,11,13,16,0,54.00,20.00
2023,11,13,16,0,57.00,20.00
2023,11,13,16,1,0.00,20.00
2023,11,13,16,1,3.00,20.00
2023,11,13,16,1,6.00,20.00
2023,11,13,16,1,9.00,20.00
2023,11,13,16,1,11.00,20.00
2023,11,13,16,1,14.00,20.00
2023,11,13,16,1,17.00,20.00
2023,11,13,16,1,20.00,20.00
2023,11,13,16,1,23.00,20.00
2023,11,13,16,1,26.00,20.00
2023,11,13,16,1,29.00,20.00
2023,11,13,16,1,32.00,20.00
2023,11,13,16,1,34.00,20.00
2023,11,13,16,1,37.00,20.00
2023,11,13,16,1,40.00,20.00
2023,11,13,16,1,43.00,20.00
2023,11,13,16,1,46.00,20.00
2023,11,13,16,1,49.00,20.00
2023,11,13,16,1,52.00,20.00
2023,11,13,16,1,55.00,20.00
2023,11,13,16,1,57.00,20.00
2023,11,13,16,2,0.00,20.00
2023,11,13,16,2,3.00,20.00
2023,11,13,16,2,6.00,20.00
2023,11,13,16,2,9.00,20.00
2023,11,13,16,2,12.00,20.00
2023,11,13,16,2,15.00,20.00
2023,11,13,16,2,18.00,20.00
2023,11,13,16,2,20.00,20.00
2023,11,13,16,2,23.00,20.00
2023,11,13,16,2,26.00,20.00
2023,11,13,16,2,29.00,20.00
2023,11,13,16,2,32.00,20.00
2023,11,13,16,2,35.00,20.00
2023,11,13,16,2,38.00,20.00
2023,11,13,16,2,40.00,20.00
2023,11,13,16,2,43.00,20.00
2023,11,13,16,2,46.00,20.00
2023,11,13,16,2,49.00,20.00
2023,11,13,16,2,52.00,20.00
2023,11,13,16,2,55.00,20.00
2023,11,13,16,2,58.00,20.00
2023,11,13,16,3,1.00,20.00
2023,11,13,16,3,4.00,20.00
2023,11,13,16,3,6.00,20.00
2023,11,13,16,3,9.00,20.00
2023,11,13,16,3,12.00,20.00
2023,11,13,16,3,15.00,20.00
2023,11,13,16,3,18.00,20.00
2023,11,13,16,3,21.00,20.00
2023,11,13,16,3,24.00,20.00
2023,11,13,16,3,27.00,20.00
2023,11,13,16,3,29.00,20.00
2023,11,13,16,3,32.00,20.00
2023,11,13,16,3,35.00,20.00
2023,11,13,16,3,38.00,20.00
2023,11,13,16,3,41.00,20.00
2023,11,13,16,3,44.00,20.00
2023,11,13,16,3,47.00,20.00
2023,11,13,16,3,50.00,20.00
2023,11,13,16,3,52.00,20.00
2023,11,13,16,3,55.00,20.00
2023,11,13,16,3,58.00,20.00
2023,11,13,16,4,1.00,20.00
2023,11,13,16,4,4.00,20.00
2023,11,13,16,4,7.00,20.00
2023,11,13,16,4,10.00,20.00
2023,11,13,16,4,12.00,20.00
2023,11,13,16,4,15.00,20.00
2023,11,13,16,4,18.00,20.00
2023,11,13,16,4,21.00,20.00
2023,11,13,16,4,24.00,20.00
2023,11,13,16,4,27.00,20.00
2023,11,13,16,4,30.00,20.00
2023,11,13,16,4,33.00,20.00
2023,11,13,16,4,35.00,20.00
2023,11,13,16,4,38.00,20.00
2023,11,13,16,4,41.00,20.00
2023,11,13,16,4,44.00,20.00
2023,11,13,16,4,47.00,20.00
2023,11,13,16,4,50.00,20.00
2023,11,13,16,4,53.00,20.00
2023,11,13,16,4,56.00,20.00
2023,11,13,16,4,58.00,20.00
2023,11,13,16,5,1.00,20.00
2023,11,13,16,5,4.00,20.00
2023,11,13,16,5,7.00,20.00
2023,11,13,16,5,10.00,20.00
2023,11,13,16,5,13.00,20.00
2023,11,13,16,5,16.00,20.00
2023,11,13,16,5,19.00,20.00
2023,11,13,16,5,21.00,20.00
2023,11,13,16,5,24.00,20.00
2023,11,13,16,5,27.00,20.00
2023,11,13,16,5,30.00,20.00
2023,11,13,16,5,33.00,20.00
2023,11,13,16,5,36.00,20.00
2023,11,13,16,5,39.00,20.00
2023,11,13,16,5,42.00,20.00
2023,11,13,16,5,44.00,20.00
2023,11,13,16,5,47.00,20.00
2023,11,15,14,34,37.00,17.00
2023,11,17,10,18,6.00,17.00
2023,11,17,10,18,10.00,17.00
2023,11,17,10,20,35.00,17.00
2023,11,17,10,24,58.00,17.00
2023,11,17,10,26,58.00,17.00
2023,11,17,10,27,0.00,17.00
2023,11,17,10,28,21.00,17.00
2023,11,17,10,29,4.00,17.00
2023,11,17,10,32,29.00,17.00
2023,11,17,10,32,32.00,17.00
2023,11,17,10,34,14.00,17.00
2023,11,20,15,9,37.00,17.00
2023,11,22,9,10,39.00,17.00
2023,11,22,9,12,29.00,17.00
2023,11,22,9,12,38.00,17.00
2023,11,22,9,13,50.00,17.00
2023,11,22,9,13,55.00,17.00
2023,11,23,14,58,45.00,17.00
2023,11,23,14,59,9.00,17.00
2023,11,23,14,59,32.00,17.00
2023,11,23,15,3,26.00,17.00
2023,11,23,15,3,36.00,17.00
2023,11,23,15,3,41.00,17.00
2023,11,23,15,4,52.00,17.00
2023,11,23,15,6,46.00,17.00
2023,11,23,15,26,49.00,17.00
2023,11,23,15,26,58.00,17.00
2023,11,23,15,27,1.00,17.00
2023,11,23,15,27,18.00,27.00
2023,11,23,15,27,25.00,27.00
2023,11,23,15,27,34.00,27.00
2023,11,23,15,27,40.00,27.00
2023,11,23,15,28,6.00,270.00
2023,11,23,15,32,57.00,270.00
2023,11,23,15,33,7.00,27.00
2023,11,23,15,33,15.00,27.00
2023,11,23,15,33,19.00,27.00
2023,11,23,15,35,41.00,27.00
2023,11,23,15,47,56.00,27.00
2023,11,23,15,47,57.00,27.00
2023,11,23,15,48,26.00,27.00
2023,11,23,15,49,12.00,27.00
2023,11,23,15,49,24.00,27.00
2023,11,23,15,49,32.00,27.00
2023,11,23,15,49,46.00,27.00
2023,11,6,16,1,22.00,20.00
2023,11,6,16,1,31.00,17.00
2023,11,6,16,1,32.00,17.00
2023,11,6,16,1,32.00,17.00
2023,11,6,16,1,33.00,17.00
2023,11,6,16,1,33.00,17.00
2023,11,6,16,1,33.00,17.00
2023,11,6,16,1,33.00,17.00
2023,11,6,16,4,52.00,22.00
2023,11,6,16,4,54.00,22.00
2023,11,6,16,4,57.00,22.00
2023,11,6,16,4,59.00,22.00
2023,11,6,16,5,1.00,22.00
2023,11,6,16,5,3.00,22.00
2023,11,6,16,5,6.00,22.00
2023,11,6,16,5,8.00,22.00
2023,11,6,16,5,10.00,22.00
2023,11,6,16,5,12.00,22.00
2023,11,6,16,5,15.00,22.00
2023,11,6,16,5,17.00,22.00
2023,11,6,16,5,19.00,23.00
2023,11,6,16,5,22.00,22.00
2023,11,6,16,5,24.00,23.00
2023,11,6,16,5,26.00,23.00
2023,11,6,16,5,28.00,23.00
2023,11,6,16,5,31.00,23.00
2023,11,6,16,5,33.00,23.00
2023,11,6,16,5,35.00,23.00
2023,11,6,16,5,37.00,23.00
2023,11,6,16,5,40.00,23.00
2023,11,6,16,5,42.00,23.00
2023,11,6,16,5,44.00,23.00
2023,11,6,16,5,46.00,23.00
2023,11,6,16,5,49.00,23.00
2023,11,6,16,5,51.00,23.00
2023,11,6,16,5,53.00,23.00
2023,11,6,16,5,56.00,23.00
2023,11,6,16,5,58.00,23.00
2023,11,6,16,6,0.00,23.00
2023,11,6,16,6,2.00,23.00
2023,11,6,16,6,10.00,23.00
2023,11,6,16,6,12.00,23.00
2023,11,6,16,14,45.00,17.00
2023,11,7,15,46,48.00,17.00
2023,11,7,15,46,59.00,17.00
2023,11,7,15,48,32.00,17.00
2023,11,8,9,11,16.00,20.00
2023,11,8,9,11,19.00,20.00
2023,11,8,9,11,21.00,20.00
2023,11,8,9,11,23.00,20.00
2023,11,8,9,11,25.00,20.00
2023,11,8,9,11,28.00,20.00
2023,11,8,9,11,30.00,20.00
2023,11,8,9,11,32.00,20.00
2023,11,8,9,11,35.00,21.00
2023,11,8,9,11,37.00,20.00
2023,11,8,9,11,39.00,20.00
2023,11,8,9,11,41.00,20.00
2023,11,8,9,11,44.00,20.00
2023,11,8,9,11,46.00,21.00
2023,11,8,9,11,48.00,21.00
2023,11,8,9,11,50.00,20.00
2023,11,8,9,11,53.00,20.00
2023,11,8,9,23,4.00,22.00
2023,11,8,9,23,6.00,22.00
2023,11,8,9,23,9.00,22.00
2023,11,8,9,23,11.00,22.00
2023,11,8,9,23,13.00,22.00
2023,11,8,9,23,15.00,22.00
2023,11,8,9,23,18.00,22.00
2023,11,8,9,23,20.00,22.00
2023,11,8,9,23,22.00,22.00
2023,11,8,9,23,25.00,22.00
2023,11,8,9,23,27.00,22.00
2023,11,8,9,23,29.00,22.00
2023,11,8,9,23,31.00,22.00
2023,11,8,9,23,34.00,22.00
2023,11,8,9,23,36.00,22.00
2023,11,8,9,23,38.00,22.00
2023,11,8,9,23,40.00,22.00
2023,11,8,9,23,43.00,22.00
2023,11,8,9,23,45.00,22.00
2023,11,8,9,23,47.00,22.00
2023,11,8,9,23,49.00,22.00
2023,11,8,9,23,52.00,22.00
2023,11,8,9,23,54.00,22.00
2023,11,8,9,23,56.00,22.00
2023,11,8,9,23,59.00,22.00
2023,11,8,9,24,1.00,22.00
2023,11,8,9,24,3.00,22.00
2023,11,8,9,24,5.00,22.00
2023,11,8,9,24,8.00,22.00
2023,11,8,9,24,10.00,22.00
2023,11,8,9,24,12.00,22.00
2023,11,8,9,24,14.00,22.00
2023,11,8,9,24,17.00,22.00
2023,11,8,9,24,19.00,22.00
2023,11,8,9,24,21.00,22.00
2023,11,8,9,24,23.00,22.00
2023,11,8,9,24,26.00,22.00
2023,11,8,9,24,28.00,22.00
2023,11,8,9,24,30.00,22.00
2023,11,8,9,24,33.00,22.00
2023,11,8,9,24,35.00,22.00
2023,11,8,9,24,37.00,22.00
2023,11,8,9,24,39.00,22.00
2023,11,8,9,24,42.00,22.00
2023,11,8,9,24,44.00,22.00
2023,11,8,9,24,46.00,22.00
2023,11,8,9,24,48.00,22.00
2023,11,8,9,24,51.00,22.00
2023,11,8,9,24,53.00,22.00
2023,11,8,9,24,55.00,22.00
2023,11,8,9,24,57.00,22.00
2023,11,8,9,25,0.00,22.00
2023,11,8,9,25,2.00,22.00
2023,11,8,9,25,4.00,22.00
2023,11,8,9,25,7.00,22.00
2023,11,8,9,25,9.00,22.00
2023,11,8,9,25,11.00,22.00
2023,11,8,9,25,13.00,22.00
2023,11,8,9,25,16.00,22.00
2023,11,8,9,25,18.00,22.00
2023,11,8,9,25,20.00,22.00
2023,11,8,9,25,22.00,22.00
2023,11,8,9,25,25.00,22.00
2023,11,8,9,25,27.00,22.00
2023,11,8,9,25,29.00,22.00
2023,11,8,9,25,31.00,22.00
2023,11,8,9,25,34.00,22.00
2023,11,8,9,25,36.00,22.00
2023,11,8,9,25,38.00,22.00
2023,11,8,9,25,40.00,22.00
2023,11,8,9,25,43.00,22.00
2023,11,8,9,25,45.00,22.00
2023,11,8,9,25,47.00,22.00
2023,11,8,9,25,50.00,22.00
2023,11,8,9,25,52.00,22.00
2023,11,8,9,25,54.00,22.00
2023,11,8,9,25,56.00,22.00
2023,11,8,9,25,59.00,22.00
2023,11,8,9,26,1.00,22.00
2023,11,8,9,26,3.00,22.00
2023,11,8,9,26,5.00,22.00
2023,11,8,9,26,8.00,22.00
2023,11,8,9,26,10.00,22.00
2023,11,8,9,26,12.00,22.00
2023,11,8,9,26,14.00,22.00
2023,11,8,9,26,17.00,22.00
2023,11,8,9,26,19.00,22.00
2023,11,8,9,26,21.00,22.00
2023,11,8,9,26,24.00,22.00
2023,11,8,9,26,26.00,22.00
2023,11,8,9,26,28.00,22.00
2023,11,8,9,26,30.00,22.00
2023,11,8,9,26,33.00,22.00
2023,11,8,9,26,35.00,22.00
2023,11,8,9,26,37.00,22.00
2023,11,8,9,26,39.00,22.00
2023,11,8,9,26,42.00,22.00
2023,11,8,9,26,44.00,22.00
2023,11,8,9,26,46.00,22.00
2023,11,8,9,26,48.00,22.00
2023,11,8,9,26,51.00,22.00
2023,11,8,9,26,53.00,22.00
2023,11,8,9,26,55.00,22.00
2023,11,8,9,26,58.00,22.00
2023,11,8,9,27,0.00,22.00
2023,11,8,9,27,2.00,22.00
2023,11,8,9,27,4.00,22.00
2023,11,8,9,27,7.00,22.00
2023,11,8,9,27,9.00,22.00
2023,11,8,9,27,11.00,22.00
2023,11,8,9,27,13.00,22.00
2023,11,8,9,27,16.00,22.00
2023,11,8,9,27,18.00,22.00
2023,11,8,9,27,20.00,22.00
2023,11,8,9,27,22.00,22.00
2023,11,8,9,27,25.00,22.00
2023,11,8,9,27,27.00,22.00
2023,11,8,9,27,29.00,22.00
2023,11,8,9,27,32.00,22.00
2023,11,8,9,27,34.00,22.00
2023,11,8,9,27,36.00,22.00
2023,11,8,9,27,38.00,22.00
2023,11,8,9,27,41.00,22.00
2023,11,8,9,27,43.00,22.00
2023,11,8,9,27,45.00,22.00
2023,11,8,9,27,47.00,22.00
2023,11,8,9,27,50.00,22.00
2023,11,8,9,27,52.00,22.00
2023,11,8,9,27,54.00,22.00
2023,11,8,9,27,56.00,22.00
2023,11,8,9,27,59.00,22.00
2023,11,8,9,28,1.00,22.00
2023,11,8,9,28,3.00,22.00
2023,11,8,9,28,5.00,22.00
2023,11,8,9,28,8.00,22.00
2023,11,8,9,28,10.00,22.00
2023,11,8,9,28,12.00,22.00
2023,11,8,9,28,15.00,22.00
2023,11,8,9,28,17.00,22.00
2023,11,8,9,28,19.00,22.00
2023,11,8,9,28,21.00,22.00
2023,11,8,9,28,24.00,22.00
2023,11,8,9,28,26.00,22.00
2023,11,8,9,28,28.00,22.00
2023,11,8,9,28,30.00,22.00
2023,11,8,9,28,33.00,22.00
2023,11,8,9,28,35.00,22.00
2023,11,8,9,28,37.00,22.00
2023,11,8,9,28,39.00,22.00
2023,11,8,9,28,42.00,22.00
2023,11,8,9,28,44.00,22.00
2023,11,8,9,28,46.00,22.00
2023,11,8,9,28,49.00,22.00
2023,11,8,9,28,51.00,22.00
2023,11,8,9,28,53.00,22.00
2023,11,8,9,28,55.00,22.00
2023,11,8,9,28,58.00,22.00
2023,11,8,9,29,0.00,22.00
2023,11,8,9,29,2.00,22.00
2023,11,8,9,29,4.00,22.00
2023,11,8,9,29,7.00,22.00
2023,11,8,9,29,9.00,22.00
2023,11,8,9,29,11.00,22.00
2023,11,8,9,29,13.00,22.00
2023,11,8,9,29,16.00,22.00
2023,11,8,9,29,18.00,22.00
2023,11,8,9,29,20.00,22.00
2023,11,8,9,29,23.00,22.00
2023,11,8,9,29,25.00,22.00
2023,11,8,9,29,27.00,22.00
2023,11,8,9,29,29.00,22.00
2023,11,8,9,29,32.00,22.00
2023,11,8,9,29,34.00,22.00
2023,11,8,9,29,36.00,22.00
2023,11,8,9,29,38.00,22.00
2023,11,8,9,29,41.00,22.00
2023,11,8,9,29,43.00,22.00
2023,11,8,9,29,45.00,22.00
2023,11,8,9,29,47.00,22.00
2023,11,8,9,29,50.00,22.00
2023,11,8,9,29,52.00,22.00
2023,11,8,9,29,54.00,22.00
2023,11,8,9,29,57.00,22.00
2023,11,8,9,29,59.00,22.00
2023,11,8,9,30,1.00,22.00
2023,11,8,9,30,3.00,22.00
2023,11,8,9,30,6.00,22.00
2023,11,8,9,30,8.00,22.00
2023,11,8,9,30,10.00,22.00
2023,11,8,9,30,12.00,22.00
2023,11,8,9,30,15.00,22.00
2023,11,8,9,30,17.00,22.00
2023,11,8,9,30,19.00,22.00
2023,11,8,9,30,21.00,22.00
2023,11,8,9,30,24.00,22.00
2023,11,8,9,30,26.00,22.00
2023,11,8,9,30,28.00,22.00
2023,11,8,9,30,31.00,22.00
2023,11,8,9,30,33.00,22.00
2023,11,8,9,30,35.00,22.00
2023,11,8,9,30,37.00,22.00
2023,11,8,9,30,40.00,22.00
2023,11,8,9,30,42.00,22.00
2023,11,8,9,30,44.00,22.00
2023,11,8,9,30,46.00,22.00
2023,11,8,9,30,49.00,22.00
2023,11,8,9,30,51.00,22.00
2023,11,8,9,30,53.00,22.00
2023,11,8,9,30,55.00,22.00
2023,11,8,9,30,58.00,22.00
2023,11,8,9,31,0.00,22.00
2023,11,8,9,31,2.00,22.00
2023,11,8,9,31,4.00,22.00
2023,11,8,9,31,7.00,22.00
2023,11,8,9,31,9.00,22.00
2023,11,8,9,31,11.00,22.00
2023,11,8,9,31,14.00,22.00
2023,11,8,9,31,16.00,23.00
2023,11,8,9,31,18.00,22.00
2023,11,8,9,31,20.00,22.00
2023,11,8,9,31,23.00,22.00
2023,11,8,9,31,25.00,22.00
2023,11,8,9,31,27.00,22.00
2023,11,8,9,31,29.00,22.00
2023,11,8,9,31,32.00,22.00
2023,11,8,9,31,34.00,22.00
2023,11,8,9,31,36.00,22.00
2023,11,8,9,32,0.00,22.00
2023,11,8,9,32,3.00,22.00
2023,11,8,9,32,5.00,22.00
2023,11,8,9,32,7.00,22.00
2023,11,8,9,32,9.00,22.00
2023,11,8,9,32,12.00,22.00
2023,11,8,9,32,14.00,22.00
2023,11,8,9,32,16.00,22.00
2023,11,8,9,32,19.00,22.00
2023,11,8,9,32,21.00,22.00
2023,11,8,9,32,23.00,22.00
2023,11,8,9,32,25.00,22.00
2023,11,8,9,32,28.00,22.00
2023,11,8,9,32,30.00,22.00
2023,11,8,9,32,32.00,22.00
2023,11,8,9,32,34.00,22.00
2023,11,8,9,32,37.00,22.00
2023,11,8,9,32,39.00,22.00
2023,11,8,9,32,41.00,22.00
2023,11,8,9,32,44.00,22.00
2023,11,8,9,32,46.00,22.00
2023,11,8,9,32,48.00,22.00
2023,11,8,9,32,50.00,22.00
2023,11,8,9,32,53.00,22.00
2023,11,8,9,32,55.00,22.00
2023,11,8,9,32,57.00,22.00
2023,11,8,9,32,59.00,22.00
2023,11,8,9,33,2.00,22.00
2023,11,8,9,33,4.00,22.00
2023,11,8,9,33,6.00,23.00
2023,11,8,9,33,8.00,22.00
2023,11,8,9,33,11.00,22.00
2023,11,8,9,33,13.00,22.00
2023,11,8,9,33,15.00,22.00
